date,team1,score1,team2,score2,forfeit,overtime
2026-10-03,Oak Grove,,Blue Springs,,False,False
2026-10-03,Ozark,,Blue Springs,,False,False
2026-10-03,Licking,,Dixon,,False,False
2026-10-03,Laquey,,Dixon,,False,False
2026-10-03,Plato,,Dixon,,False,False
2026-10-03,Staley,,Kickapoo,,False,False
2026-10-03,Liberty,,Lee's Summit West,,False,False
2026-10-03,Staley,,Liberty,,False,False
2026-10-03,Pembroke Hill,,Liberty,,False,False
2026-10-03,Staley,,Oak Grove,,False,False
2026-10-03,Pembroke Hill,,Oak Grove,,False,False
2026-10-03,Staley,,Ozark,,False,False
2026-10-03,Liberty North,,Pembroke Hill,,False,False
2026-10-03,Liberty North,,St. Dominic,,False,False
2026-10-03,Liberty North,,St. Teresa's Academy,,False,False
2026-10-03,Pleasant Hill,,Warrensburg,,False,False
2026-10-03,West Plains,,Webb City,,False,False
2026-10-05,Notre Dame (Cape Girardeau),,Advance,,False,False
2026-10-05,Mt. Vernon,,Aurora,,False,False
2026-10-05,Bradleyville,,Bakersfield,,False,False
2026-10-05,Gideon,,Bernie,,False,False
2026-10-05,Pembroke Hill,,Blue Springs,,False,False
2026-10-05,Grain Valley,,Blue Springs South,,False,False
2026-10-05,Logan-Rogersville,,Bolivar,,False,False
2026-10-05,Kirksville,,Boonville,,False,False
2026-10-05,Camdenton,,Branson,,False,False
2026-10-05,Warsaw,,Butler,,False,False
2026-10-05,Sweet Springs,,Calvary Lutheran,,False,False
2026-10-05,Father Tolton,,Capital City,,False,False
2026-10-05,Senath-Hornersville,,Caruthersville,,False,False
2026-10-05,Paseo Academy,,Central (Kansas City),,False,False
2026-10-05,Jefferson (Festus),,Central (Park Hills),,False,False
2026-10-05,Mexico,,Centralia,,False,False
2026-10-05,Eugene,,Chamois,,False,False
2026-10-05,Cooter,,Charleston,,False,False
2026-10-05,Wright City,,Christian Fellowship Sr.,,False,False
2026-10-05,Sacred Heart,,Cole Camp,,False,False
2026-10-05,New Bloomfield,,Columbia Independent,,False,False
2026-10-05,Orrick,,Concordia,,False,False
2026-10-05,Kelly,,Delta (Deering),,False,False
2026-10-05,Potosi,,DeSoto,,False,False
2026-10-05,Puxico,,Dexter,,False,False
2026-10-05,Laquey,,Dixon,,False,False
2026-10-05,Miller,,East Newton,,False,False
2026-10-05,Southern Boone,,Eldon,,False,False
2026-10-05,St. Pius X (Kansas City),,Excelsior Springs,,False,False
2026-10-05,McAuley Catholic,,Exeter,,False,False
2026-10-05,Jackson,,Farmington,,False,False
2026-10-05,Spokane,,Forsyth,,False,False
2026-10-05,Raymore-Peculiar,,Fort Osage,,False,False
2026-10-05,Central (Cape Girardeau),,Fredericktown,,False,False
2026-10-05,KIPP KC Legacy,,Frontier STEM,,False,False
2026-10-05,Warrenton,,Fulton,,False,False
2026-10-05,Niangua,,Galena,,False,False
2026-10-05,Pembroke Hill,,Grain Valley,,False,False
2026-10-05,Center,,Grandview,,False,False
2026-10-05,Kingston,,Grandview (Hillsboro),,False,False
2026-10-05,Windsor,,Green Ridge,,False,False
2026-10-05,Twin Rivers,,Greenville,,False,False
2026-10-05,Marshall,,Hallsville,,False,False
2026-10-05,McCluer,,Hazelwood East,,False,False
2026-10-05,Washington,,Hermann,,False,False
2026-10-05,Parkview,,Hillcrest,,False,False
2026-10-05,St. Clair,,Hillsboro,,False,False
2026-10-05,Rich Hill,,Hume,,False,False
2026-10-05,Billings,,Hurley,,False,False
2026-10-05,Central (New Madrid County),,Kennett,,False,False
2026-10-05,Lakeland,,Kingsville,,False,False
2026-10-05,Francis Howell Central,,Kirkwood,,False,False
2026-10-05,Fox,,Ladue Horton Watkins,,False,False
2026-10-05,Ft. Zumwalt West,,Lafayette (Wildwood),,False,False
2026-10-05,Blue Springs South,,Lee's Summit North,,False,False
2026-10-05,Grain Valley,,Lee's Summit North,,False,False
2026-10-05,Pembroke Hill,,Lee's Summit North,,False,False
2026-10-05,Park Hill,,Lee's Summit West,,False,False
2026-10-05,Houston,,Lesterville,,False,False
2026-10-05,Greenfield,,Liberal,,False,False
2026-10-05,Lee's Summit,,Liberty,,False,False
2026-10-05,West Plains,,Liberty (Mountain View),,False,False
2026-10-05,Collegiate School of Med-Bio Science,,Lift for Life Academy Charter,,False,False
2026-10-05,Van Horn,,Lincoln College Prep,,False,False
2026-10-05,St. James,,Linn,,False,False
2026-10-05,Lathrop,,Lone Jack,,False,False
2026-10-05,Nerinx Hall,,Lutheran St. Charles,,False,False
2026-10-05,Campbell,,Malden,,False,False
2026-10-05,Affton,,Maplewood-Richmond Hts.,,False,False
2026-10-05,Lutie,,Marion C. Early,,False,False
2026-10-05,Penney,,Maysville,,False,False
2026-10-05,Jennings,,McCluer North,,False,False
2026-10-05,Ritenour,,McKinley Classical Leadership,,False,False
2026-10-05,Eminence,,Mountain Grove,,False,False
2026-10-05,Bourbon,,New Haven,,False,False
2026-10-05,Brookfield,,North Callaway,,False,False
2026-10-05,St. Paul Lutheran (Farmington),,North County,,False,False
2026-10-05,South Harrison,,North Nodaway,,False,False
2026-10-05,East (Kansas City),,Northeast (Kansas City),,False,False
2026-10-05,Sheldon,,Northeast Vernon County,,False,False
2026-10-05,North Platte,,Northland Christian,,False,False
2026-10-05,Smithton,,Northwest (Hughesville),,False,False
2026-10-05,Pleasant Hill,,Oak Grove,,False,False
2026-10-05,Smithville,,Oak Park,,False,False
2026-10-05,Truman,,Oak Park,,False,False
2026-10-05,St. Joseph's Academy,,Oakville,,False,False
2026-10-05,Conway,,Osage,,False,False
2026-10-05,Lincoln,,Otterville,,False,False
2026-10-05,Liberty North,,Park Hill South,,False,False
2026-10-05,Parkway North,,Parkway Central,,False,False
2026-10-05,Staley,,Platte County,,False,False
2026-10-05,Doniphan,,Poplar Bluff,,False,False
2026-10-05,Clarkton,,Portageville,,False,False
2026-10-05,Lift for Life Academy Charter,,Principia,,False,False
2026-10-05,Knob Noster,,Raytown South,,False,False
2026-10-05,Monett,,Reeds Spring,,False,False
2026-10-05,Bell City,,Richland (Essex),,False,False
2026-10-05,Cameron,,Richmond,,False,False
2026-10-05,Notre Dame (St. Louis),,Rosati-Kain,,False,False
2026-10-05,William Chrisman,,Ruskin,,False,False
2026-10-05,Bunker,,Salem,,False,False
2026-10-05,Crest Ridge,,Santa Fe,,False,False
2026-10-05,Notre Dame de Sion,,Savannah,,False,False
2026-10-05,Leopold,,Saxony Lutheran,,False,False
2026-10-05,Oak Ridge,,Scott City,,False,False
2026-10-05,Mansfield,,Seymour,,False,False
2026-10-05,Osceola,,Sherwood,,False,False
2026-10-05,Battle,,Smith-Cotton,,False,False
2026-10-05,Truman,,Smithville,,False,False
2026-10-05,Arcadia Valley,,South Iron,,False,False
2026-10-05,Holcomb,,South Pemiscot,,False,False
2026-10-05,North Pemiscot,,Southland,,False,False
2026-10-05,Crane,,Southwest (Washburn),,False,False
2026-10-05,Pattonville,,St. Charles West,,False,False
2026-10-05,Duchesne,,St. Francis Borgia,,False,False
2026-10-05,South Holt with Craig,,St. Joseph Christian,,False,False
2026-10-05,University City,,STEAM Academy,,False,False
2026-10-05,Viburnum,,Steelville,,False,False
2026-10-05,La Monte,,Stover,,False,False
2026-10-05,Cuba,,Sullivan,,False,False
2026-10-05,Dora,,Summersville,,False,False
2026-10-05,Vashon,,West Plains,,False,False
2026-10-05,Purdy,,Thomas Jefferson Independent Day,,False,False
2026-10-05,Chillicothe,,Trenton,,False,False
2026-10-05,Perryville,,Valle Catholic,,False,False
2026-10-05,Crystal City,,Veritas Christian Academy,,False,False
2026-10-05,Bishop DuBourg,,Villa Duchesne,,False,False
2026-10-05,Seneca,,Wheaton,,False,False
2026-10-05,Lutheran North,,Whitfield,,False,False
2026-10-05,Fair Grove,,Willard,,False,False
2026-10-05,Belton,,Winnetonka,,False,False
2026-10-05,St. Vincent,,Woodland,,False,False
2026-10-05,Risco,,Zalma,,False,False
2026-10-06,Bloomfield,,Advance,,False,False
2026-10-06,Kingston,,Arcadia Valley,,False,False
2026-10-06,Rich Hill,,Archie,,False,False
2026-10-06,Pembroke Hill,,Barstow,,False,False
2026-10-06,Maplewood-Richmond Hts.,,Bayless,,False,False
2026-10-06,Oran,,Bell City,,False,False
2026-10-06,Raytown,,Belton,,False,False
2026-10-06,Twin Rivers,,Bernie,,False,False
2026-10-06,Raymore-Peculiar,,Blue Springs South,,False,False
2026-10-06,Versailles,,Boonville,,False,False
2026-10-06,Belle,,Bourbon,,False,False
2026-10-06,Everton,,Bradleyville,,False,False
2026-10-06,Plattsburg,,Brookfield,,False,False
2026-10-06,Chamois,,Bunceton,,False,False
2026-10-06,Capital City,,California,,False,False
2026-10-06,Rock Bridge,,Camdenton,,False,False
2026-10-06,Malden,,Caruthersville,,False,False
2026-10-06,East Newton,,Cassville,,False,False
2026-10-06,Odessa,,Center,,False,False
2026-10-06,North Kansas City,,Central (St. Joseph),,False,False
2026-10-06,Montgomery County,,Centralia,,False,False
2026-10-06,East Prairie,,Charleston,,False,False
2026-10-06,Kennett,,Clarkton,,False,False
2026-10-06,Scott City,,Clearwater,,False,False
2026-10-06,Hollister,,Clever,,False,False
2026-10-06,Harrisonville,,Clinton,,False,False
2026-10-06,Christian Fellowship Sr.,,Columbia Independent,,False,False
2026-10-06,Gateway with Soldan International Studies,,Confluence Prep Academy Charter with Grand Center Arts Charter,,False,False
2026-10-06,Kingsville,,Crest Ridge,,False,False
2026-10-06,Brentwood,,Crossroads College Preparatory,,False,False
2026-10-06,Hogan Prep Academy Charter,,Crossroads Prep Charter,,False,False
2026-10-06,Couch,,Doniphan,,False,False
2026-10-06,John Burroughs,,Duchesne,,False,False
2026-10-06,St. Joseph Christian,,East Buchanan,,False,False
2026-10-06,South Iron,,Ellington,,False,False
2026-10-06,Thayer,,Eminence,,False,False
2026-10-06,Russellville,,Eugene,,False,False
2026-10-06,Southwest (Washburn),,Exeter,,False,False
2026-10-06,Reeds Spring,,Fair Grove,,False,False
2026-10-06,North County,,Farmington,,False,False
2026-10-06,Bowling Green,,Father Tolton,,False,False
2026-10-06,Osage,,Fatima,,False,False
2026-10-06,Strafford,,Forsyth,,False,False
2026-10-06,Francis Howell Central,,Francis Howell,,False,False
2026-10-06,Troy Buchanan,,Francis Howell North,,False,False
2026-10-06,Ste. Genevieve,,Fredericktown,,False,False
2026-10-06,Ft. Zumwalt South,,Ft. Zumwalt East,,False,False
2026-10-06,North Point,,Ft. Zumwalt North,,False,False
2026-10-06,Liberty (Wentzville),,Ft. Zumwalt West,,False,False
2026-10-06,Eldon,,Fulton,,False,False
2026-10-06,Dora,,Gainesville,,False,False
2026-10-06,Purdy,,Galena,,False,False
2026-10-06,Sheldon,,Golden City,,False,False
2026-10-06,Platte County,,Grain Valley,,False,False
2026-10-06,Conway,,Greenfield,,False,False
2026-10-06,Zalma,,Greenville,,False,False
2026-10-06,McKinley Classical Leadership,,Hazelwood Central,,False,False
2026-10-06,Affton,,Hazelwood West,,False,False
2026-10-06,Blair Oaks,,Helias Catholic,,False,False
2026-10-06,Carrollton,,Holden,,False,False
2026-10-06,Bronaugh,,Hume,,False,False
2026-10-06,Gloria Deo Academy,,Hurley,,False,False
2026-10-06,Eureka,,Incarnate Word Academy,,False,False
2026-10-06,Osceola,,Jasper,,False,False
2026-10-06,Glendale,,Kickapoo,,False,False
2026-10-06,Paseo Academy,,KIPP KC Legacy,,False,False
2026-10-06,Hannibal,,Kirksville,,False,False
2026-10-06,Richmond,,Knob Noster,,False,False
2026-10-06,Lutie,,Koshkonong,,False,False
2026-10-06,Parkway West,,Ladue Horton Watkins,,False,False
2026-10-06,Appleton City with Montrose,,Lakeland,,False,False
2026-10-06,Trenton,,Lathrop,,False,False
2026-10-06,Lee's Summit,,Lee's Summit West,,False,False
2026-10-06,Lafayette County,,Lexington,,False,False
2026-10-06,Drexel,,Liberal,,False,False
2026-10-06,Lee's Summit North,,Liberty,,False,False
2026-10-06,Poplar Bluff,,Liberty (Mountain View),,False,False
2026-10-06,Blue Springs,,Liberty North,,False,False
2026-10-06,Windsor (Imperial),,Lift for Life Academy Charter,,False,False
2026-10-06,Lawson,,Lincoln College Prep,,False,False
2026-10-06,Hillcrest,,Logan-Rogersville,,False,False
2026-10-06,Ava,,Mansfield,,False,False
2026-10-06,Lutie,,Marion C. Early,,False,False
2026-10-06,Mt. Vernon,,McDonald County,,False,False
2026-10-06,Westminster Christian Academy,,MICDS,,False,False
2026-10-06,Lutheran (Kansas City),,Midway,,False,False
2026-10-06,Diamond,,Miller,,False,False
2026-10-06,West Nodaway with Nodaway-Holt,,Mound City,,False,False
2026-10-06,Carthage,,Neosho,,False,False
2026-10-06,Aurora,,Nevada,,False,False
2026-10-06,Sullivan,,New Haven,,False,False
2026-10-06,Verona,,New Heights Christian,,False,False
2026-10-06,Ozark,,Nixa,,False,False
2026-10-06,Linn,,North Callaway,,False,False
2026-10-06,Risco,,North Pemiscot,,False,False
2026-10-06,Ballard,,Northeast Vernon County,,False,False
2026-10-06,Fox,,Northwest (Cedar Hill),,False,False
2026-10-06,Whitfield,,Notre Dame (St. Louis),,False,False
2026-10-06,Smith-Cotton,,Oak Grove,,False,False
2026-10-06,Park Hill South,,Oak Park,,False,False
2026-10-06,Cor Jesu Academy,,Oakville,,False,False
2026-10-06,Owensville,,Pacific,,False,False
2026-10-06,Villa Duchesne,,Parkway Central,,False,False
2026-10-06,Clayton,,Parkway North,,False,False
2026-10-06,Marionville,,Pierce City,,False,False
2026-10-06,Dixon,,Plato,,False,False
2026-10-06,Greenwood,,Pleasant Hope,,False,False
2026-10-06,Central (Park Hills),,Potosi,,False,False
2026-10-06,Grandview,,Raytown South,,False,False
2026-10-06,Joplin,,Republic,,False,False
2026-10-06,Central (New Madrid County),,Richland (Essex),,False,False
2026-10-06,Cardinal Ritter,,Ritenour,,False,False
2026-10-06,Hickman,,Rolla,,False,False
2026-10-06,Lockwood,,Sarcoxie,,False,False
2026-10-06,Parkway South,,Seckman,,False,False
2026-10-06,Hayti,,Senath-Hornersville,,False,False
2026-10-06,Monett,,Seneca,,False,False
2026-10-06,El Dorado Springs,,Skyline,,False,False
2026-10-06,Kearney,,Smithville,,False,False
2026-10-06,Mid-Buchanan,,South Harrison,,False,False
2026-10-06,North Platte,,South Holt with Craig,,False,False
2026-10-06,Delta (Deering),,South Pemiscot,,False,False
2026-10-06,Central (Kansas City),,Southeast,,False,False
2026-10-06,Cooter,,Southland,,False,False
2026-10-06,School of the Ozarks,,Sparta,,False,False
2026-10-06,Blue Eye,,Spokane,,False,False
2026-10-06,Buffalo,,Springfield Catholic,,False,False
2026-10-06,St. Charles,,St. Charles West,,False,False
2026-10-06,Hermann,,St. Clair,,False,False
2026-10-06,Union,,St. James,,False,False
2026-10-06,Santa Fe,,St. Paul Lutheran (Concordia),,False,False
2026-10-06,Crystal City,,St. Paul Lutheran (Farmington),,False,False
2026-10-06,Notre Dame (Cape Girardeau),,St. Pius X (Festus),,False,False
2026-10-06,St. Pius X (Kansas City),,St. Teresa's Academy,,False,False
2026-10-06,Ash Grove,,Stockton,,False,False
2026-10-06,Licking,,Summersville,,False,False
2026-10-06,St. Michael the Archangel,,Summit Christian Academy,,False,False
2026-10-06,Concordia,,Sweet Springs,,False,False
2026-10-06,Rock Port,,Tarkio with Fairfax,,False,False
2026-10-06,Washington,,Timberland,,False,False
2026-10-06,New Bloomfield,,Tipton,,False,False
2026-10-06,Winnetonka,,Truman,,False,False
2026-10-06,North Nodaway,,Union Star with King City,,False,False
2026-10-06,Lutheran South,,Ursuline Academy,,False,False
2026-10-06,Valle Catholic,,Valley,,False,False
2026-10-06,Hancock,,Valley Park,,False,False
2026-10-06,University Academy Charter,,Van Horn,,False,False
2026-10-06,Cuba,,Viburnum,,False,False
2026-10-06,Pleasant Hill,,Warrensburg,,False,False
2026-10-06,Orchard Farm,,Warrenton,,False,False
2026-10-06,Lebanon,,Waynesville,,False,False
2026-10-06,Willard,,Webb City,,False,False
2026-10-06,Marquette,,Webster Groves,,False,False
2026-10-06,Lone Jack,,Wellington-Napoleon,,False,False
2026-10-06,Bismarck,,West County,,False,False
2026-10-06,Marshfield,,West Plains,,False,False
2026-10-06,Bishop LeBlond,,West Platte,,False,False
2026-10-06,Fort Osage,,William Chrisman,,False,False
2026-10-06,Herculaneum,,Windsor (Imperial),,False,False
2026-10-06,Holt,,Winfield,,False,False
2026-10-06,Willow Springs,,Winona,,False,False
2026-10-06,Leopold,,Woodland,,False,False
2026-10-07,Fatima,,Battle,,False,False
2026-10-07,Affton,,Bishop DuBourg,,False,False
2026-10-07,Metro,,Cardinal Ritter,,False,False
2026-10-07,Caruthersville,,Cooter,,False,False
2026-10-07,Guadalupe Centers Charter,,Cristo Rey,,False,False
2026-10-07,Grandview (Hillsboro),,Crystal City,,False,False
2026-10-07,Steelville,,Dixon,,False,False
2026-10-07,St. Francis Borgia,,Festus,,False,False
2026-10-07,Ft. Zumwalt East,,Ft. Zumwalt North,,False,False
2026-10-07,Fordland,,Greenwood,,False,False
2026-10-07,Father Tolton,,Hallsville,,False,False
2026-10-07,Collegiate School of Med-Bio Science,,Hancock,,False,False
2026-10-07,STEAM Academy,,Hazelwood Central,,False,False
2026-10-07,Lutheran St. Charles,,Holt,,False,False
2026-10-07,Jackson,,Incarnate Word Academy,,False,False
2026-10-07,Hillsboro,,Jefferson (Festus),,False,False
2026-10-07,Hazelwood East,,Jennings,,False,False
2026-10-07,Ballard,,Kingsville,,False,False
2026-10-07,Southeast,,KIPP KC Legacy,,False,False
2026-10-07,Westminster Christian Academy,,Lindbergh,,False,False
2026-10-07,Plattsburg,,Maysville,,False,False
2026-10-07,Rockwood Summit,,Mehlville,,False,False
2026-10-07,St. Pius X (Festus),,Nerinx Hall,,False,False
2026-10-07,Perryville,,Northwest (Cedar Hill),,False,False
2026-10-07,Dexter,,Notre Dame (Cape Girardeau),,False,False
2026-10-07,Barstow,,Notre Dame de Sion,,False,False
2026-10-07,Orrick,,Penney,,False,False
2026-10-07,Jefferson City,,Rock Bridge,,False,False
2026-10-07,Hazelwood West,,Rosati-Kain,,False,False
2026-10-07,Scott City,,Saxony Lutheran,,False,False
2026-10-07,Oran,,Sikeston,,False,False
2026-10-07,Meadow Heights,,St. Vincent,,False,False
2026-10-07,McCluer,,University City,,False,False
2026-10-07,Tipton,,Warsaw,,False,False
2026-10-08,Zalma,,Advance,,False,False
2026-10-08,Liberal,,Appleton City with Montrose,,False,False
2026-10-08,Bismarck,,Arcadia Valley,,False,False
2026-10-08,Miller,,Ash Grove,,False,False
2026-10-08,Gainesville,,Ava,,False,False
2026-10-08,Mansfield,,Bakersfield,,False,False
2026-10-08,William Chrisman,,Belton,,False,False
2026-10-08,Galena,,Blue Eye,,False,False
2026-10-08,Staley,,Blue Springs,,False,False
2026-10-08,Bolivar,,Branson,,False,False
2026-10-08,Marion C. Early,,Bronaugh,,False,False
2026-10-08,Maysville,,Brookfield,,False,False
2026-10-08,Sweet Springs,,Bunceton,,False,False
2026-10-08,Battle,,Camdenton,,False,False
2026-10-08,Metro,,Cardinal Ritter,,False,False
2026-10-08,Lafayette County,,Carrollton,,False,False
2026-10-08,Willard,,Carthage,,False,False
2026-10-08,Kennett,,Central (Cape Girardeau),,False,False
2026-10-08,Oak Ridge,,Central (New Madrid County),,False,False
2026-10-08,Ste. Genevieve,,Central (Park Hills),,False,False
2026-10-08,Liberty,,Central (St. Joseph),,False,False
2026-10-08,Hurley,,Chadwick,,False,False
2026-10-08,Savannah,,Chillicothe,,False,False
2026-10-08,Lesterville,,Clearwater,,False,False
2026-10-08,Odessa,,Clinton,,False,False
2026-10-08,Principia,,Collegiate School of Med-Bio Science,,False,False
2026-10-08,St. Paul Lutheran (Concordia),,Concordia,,False,False
2026-10-08,Pleasant Hope,,Crane,,False,False
2026-10-08,Wellington-Napoleon,,Crest Ridge,,False,False
2026-10-08,Grandview (Hillsboro),,Cuba,,False,False
2026-10-08,Fordland,,Dora,,False,False
2026-10-08,Hogan Prep Academy Charter,,Drexel,,False,False
2026-10-08,Bishop DuBourg,,Duchesne,,False,False
2026-10-08,Seneca,,East Newton,,False,False
2026-10-08,Butler,,El Dorado Springs,,False,False
2026-10-08,Versailles,,Eldon,,False,False
2026-10-08,Summersville,,Eminence,,False,False
2026-10-08,Tipton,,Eugene,,False,False
2026-10-08,Lafayette (Wildwood),,Eureka,,False,False
2026-10-08,Lindbergh,,Eureka,,False,False
2026-10-08,Golden City,,Everton,,False,False
2026-10-08,Cameron,,Excelsior Springs,,False,False
2026-10-08,Fredericktown,,Farmington,,False,False
2026-10-08,Chamois,,Fatima,,False,False
2026-10-08,Fair Grove,,Forsyth,,False,False
2026-10-08,Notre Dame (St. Louis),,Fox,,False,False
2026-10-08,Francis Howell North,,Ft. Zumwalt North,,False,False
2026-10-08,Washington,,Ft. Zumwalt South,,False,False
2026-10-08,California,,Fulton,,False,False
2026-10-08,Risco,,Gideon,,False,False
2026-10-08,Ozark,,Glendale,,False,False
2026-10-08,St. Michael the Archangel,,Grain Valley,,False,False
2026-10-08,Ruskin,,Grandview,,False,False
2026-10-08,Northeast Vernon County,,Greenfield,,False,False
2026-10-08,Conway,,Greenwood,,False,False
2026-10-08,Osage,,Hallsville,,False,False
2026-10-08,Warrensburg,,Harrisonville,,False,False
2026-10-08,Winfield,,Hazelwood Central,,False,False
2026-10-08,McCluer North,,Hazelwood West,,False,False
2026-10-08,Jefferson (Festus),,Herculaneum,,False,False
2026-10-08,Blair Oaks,,Hickman,,False,False
2026-10-08,West Plains,,Hillcrest,,False,False
2026-10-08,Campbell,,Holcomb,,False,False
2026-10-08,Knob Noster,,Holden,,False,False
2026-10-08,Springfield Catholic,,Hollister,,False,False
2026-10-08,Laquey,,Houston,,False,False
2026-10-08,Sheldon,,Hume,,False,False
2026-10-08,Lakeland,,Jasper,,False,False
2026-10-08,Visitation Academy,,John Burroughs,,False,False
2026-10-08,Webb City,,Joplin,,False,False
2026-10-08,Raytown South,,Kearney,,False,False
2026-10-08,Charleston,,Kelly,,False,False
2026-10-08,Waynesville,,Kickapoo,,False,False
2026-10-08,Webster Groves,,Kirkwood,,False,False
2026-10-08,Nevada,,Lamar,,False,False
2026-10-08,Nixa,,Lebanon,,False,False
2026-10-08,Liberty North,,Lee's Summit,,False,False
2026-10-08,Blue Springs South,,Lee's Summit West,,False,False
2026-10-08,Sherwood,,Leeton with Chilhowee,,False,False
2026-10-08,Richmond,,Lexington,,False,False
2026-10-08,Ellington,,Liberty (Mountain View),,False,False
2026-10-08,Salem,,Licking,,False,False
2026-10-08,Believe Acad Charter,,Lift for Life Academy Charter,,False,False
2026-10-08,Russellville,,Linn,,False,False
2026-10-08,Diamond,,Lockwood,,False,False
2026-10-08,Miami (Amoret),,Lutheran (Kansas City),,False,False
2026-10-08,Miller Career Academy,,Lutheran North,,False,False
2026-10-08,St. Dominic,,Lutheran St. Charles,,False,False
2026-10-08,Gloria Deo Academy,,Lutie,,False,False
2026-10-08,Skyline,,Marionville,,False,False
2026-10-08,Boonville,,Marshall,,False,False
2026-10-08,Carl Junction,,Marshfield,,False,False
2026-10-08,Benton,,Maryville,,False,False
2026-10-08,Cassville,,McDonald County,,False,False
2026-10-08,Archie,,Midway,,False,False
2026-10-08,Bowling Green,,Montgomery County,,False,False
2026-10-08,Winona,,Mountain Grove,,False,False
2026-10-08,Republic,,Neosho,,False,False
2026-10-08,North Callaway,,New Bloomfield,,False,False
2026-10-08,Billings,,New Covenant Academy,,False,False
2026-10-08,St. James,,New Haven,,False,False
2026-10-08,Oak Park,,North Kansas City,,False,False
2026-10-08,Mound City,,North Nodaway,,False,False
2026-10-08,Lawson,,North Platte,,False,False
2026-10-08,Ft. Zumwalt West,,North Point,,False,False
2026-10-08,Ewing Marion Kauffman,,Northeast (Kansas City),,False,False
2026-10-08,Bishop LeBlond,,Northland Christian,,False,False
2026-10-08,Lindbergh,,Northwest (Cedar Hill),,False,False
2026-10-08,Saxony Lutheran,,Notre Dame (Cape Girardeau),,False,False
2026-10-08,Hermann,,Owensville,,False,False
2026-10-08,Park Hill South,,Park Hill,,False,False
2026-10-08,Oakville,,Parkway Central,,False,False
2026-10-08,St. Charles West,,Parkway North,,False,False
2026-10-08,Marquette,,Parkway West,,False,False
2026-10-08,East Buchanan,,Penney,,False,False
2026-10-08,Willow Springs,,Plato,,False,False
2026-10-08,Lathrop,,Plattsburg,,False,False
2026-10-08,Dexter,,Poplar Bluff,,False,False
2026-10-08,North County,,Potosi,,False,False
2026-10-08,Columbia Independent,,Prairie Home,,False,False
2026-10-08,Southwest (Washburn),,Purdy,,False,False
2026-10-08,Lee's Summit North,,Raymore-Peculiar,,False,False
2026-10-08,Platte County,,Raytown,,False,False
2026-10-08,Buffalo,,Reeds Spring,,False,False
2026-10-08,Osceola,,Rich Hill,,False,False
2026-10-08,Bell City,,Richland (Essex),,False,False
2026-10-08,Parkway South,,Ritenour,,False,False
2026-10-08,Hannibal,,Rock Bridge,,False,False
2026-10-08,Ladue Horton Watkins,,Seckman,,False,False
2026-10-08,School of the Ozarks,,Seymour,,False,False
2026-10-08,Malden,,Sikeston,,False,False
2026-10-08,Capital City,,Smith-Cotton,,False,False
2026-10-08,Union Star with King City,,South Holt with Craig,,False,False
2026-10-08,Bunker,,South Iron,,False,False
2026-10-08,Mexico,,Southern Boone,,False,False
2026-10-08,Pierce City,,Spokane,,False,False
2026-10-08,Clayton,,St. Charles,,False,False
2026-10-08,Ursuline Academy,,St. Pius X (Festus),,False,False
2026-10-08,Belle,,Steelville,,False,False
2026-10-08,Sarcoxie,,Stockton,,False,False
2026-10-08,Clever,,Strafford,,False,False
2026-10-08,Pacific,,Sullivan,,False,False
2026-10-08,Couch,,Thayer,,False,False
2026-10-08,Francis Howell Central,,Timberland,,False,False
2026-10-08,Holt,,Troy Buchanan,,False,False
2026-10-08,Fort Osage,,Truman,,False,False
2026-10-08,Southland,,Twin Rivers,,False,False
2026-10-08,St. Clair,,Union,,False,False
2026-10-08,Summit Christian Academy,,University Academy Charter,,False,False
2026-10-08,Gateway with Soldan International Studies,,University City,,False,False
2026-10-08,Kingston,,Valle Catholic,,False,False
2026-10-08,West County,,Valley,,False,False
2026-10-08,STEAM Academy,,Valley Park,,False,False
2026-10-08,Pembroke Hill,,Van Horn,,False,False
2026-10-08,Thomas Jefferson Independent Day,,Verona,,False,False
2026-10-08,Adrian,,Warsaw,,False,False
2026-10-08,Rock Port,,West Nodaway with Nodaway-Holt,,False,False
2026-10-08,Mid-Buchanan,,West Platte,,False,False
2026-10-08,Whitfield,,Westminster Christian Academy,,False,False
2026-10-08,Lutheran South,,Windsor (Imperial),,False,False
2026-10-08,Smithville,,Winnetonka,,False,False
2026-10-08,Warrenton,,Wright City,,False,False
2026-10-09,Ellington,,Arcadia Valley,,False,False
2026-10-09,Hume,,Ballard,,False,False
2026-10-09,Chadwick,,Billings,,False,False
2026-10-09,Clarkton,,Bloomfield,,False,False
2026-10-09,Sheldon,,Bronaugh,,False,False
2026-10-09,Visitation Academy,,Clayton,,False,False
2026-10-09,Wheaton,,Exeter,,False,False
2026-10-09,Bell City,,Gideon,,False,False
2026-10-09,Puxico,,Greenville,,False,False
2026-10-09,Sparta,,Hurley,,False,False
2026-10-09,Miller Career Academy,,Jennings,,False,False
2026-10-09,Nerinx Hall,,John Burroughs,,False,False
2026-10-09,Couch,,Koshkonong,,False,False
2026-10-09,Doniphan,,Lesterville,,False,False
2026-10-09,Bradleyville,,Lutie,,False,False
2026-10-09,Brentwood,,Maplewood-Richmond Hts.,,False,False
2026-10-09,Metro,,MICDS,,False,False
2026-10-09,Clever,,New Covenant Academy,,False,False
2026-10-09,Campbell,,North Pemiscot,,False,False
